ms,sample,dist,rx_power,fp_power,clock_ppm,score,nlos,peak_fp,fp_conf,sts,iax,iay,iaz,rax,ray,raz,resp_acq_ms,init_acq_ms,resp_profile_opt,init_profile_opt,igx,igy,igz,rgx,rgy,rgz,valid,dist_filt,dist_smooth
76400,31551,0.50,-68.3,-74.7,-1.21,4,6,3.27,0,0,0,0,0,-16,9,1033,1,1,35,35,0,0,0,3,7,5,1,0.52,0.53
76402,31552,0.53,-68.6,-74.8,-1.06,4,5,4.09,0,0,0,0,0,-16,9,1033,1,1,35,35,0,0,0,3,7,5,1,0.52,0.53
76404,31553,0.53,-69.0,-73.7,-1.16,4,5,3.50,0,0,0,0,0,-16,9,1033,1,1,35,35,0,0,0,3,7,5,1,0.53,0.53
76406,31554,0.54,-68.6,-74.8,-1.12,4,6,3.08,0,0,0,0,0,-13,8,1035,1,1,35,35,0,0,0,3,-6,4,1,0.53,0.53
76408,31555,0.52,-64.4,-69.0,-1.13,4,5,3.61,0,0,0,0,0,-13,8,1035,1,1,35,35,0,0,0,3,-6,4,1,0.53,0.53
76410,31556,0.52,-64.1,-70.7,-1.25,4,6,3.33,0,0,0,0,0,-13,8,1035,1,1,35,35,0,0,0,3,-6,4,1,0.53,0.53
76413,31557,0.53,-65.0,-69.3,-1.07,4,6,3.38,0,0,0,0,0,-13,8,1035,1,1,35,35,0,0,0,3,-6,4,1,0.53,0.53
76415,31558,0.52,-68.2,-74.5,-1.12,4,5,4.17,0,0,0,0,0,-13,8,1035,1,1,35,35,0,0,0,3,-6,4,1,0.52,0.53
76417,31559,0.72,-65.0,-73.0,-1.15,4,5,4.06,0,0,0,0,0,-13,8,1035,1,1,35,35,0,0,0,3,-6,4,1,0.52,0.53
76419,31560,0.51,-68.5,-75.5,-1.06,4,5,4.05,0,0,0,0,0,-13,8,1035,1,1,35,35,0,0,0,3,-6,4,1,0.52,0.53
76422,31561,0.58,-64.4,-69.2,-1.15,4,6,3.27,0,0,0,0,0,-13,8,1035,1,1,35,35,0,0,0,3,-6,4,1,0.53,0.53
76424,31562,0.56,-69.0,-72.1,-1.10,4,5,3.45,0,0,0,0,0,-13,8,1035,1,1,35,35,0,0,0,3,-6,4,1,0.56,0.53
76426,31563,0.49,-68.3,-73.2,-1.12,4,5,3.78,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,4,-9,-1,1,0.56,0.53
76428,31564,0.84,-69.1,-70.7,-1.04,4,7,2.00,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,4,-9,-1,0,0.56,0.53
76431,31565,0.50,-68.3,-73.6,-1.13,4,5,3.77,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,4,-9,-1,1,0.51,0.53
76433,31566,0.52,-64.6,-71.9,-1.12,4,5,4.05,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,4,-9,-1,1,0.52,0.53
76435,31567,0.53,-68.8,-74.3,-0.94,4,6,3.25,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,4,-9,-1,1,0.52,0.53
76437,31568,0.59,-65.1,-68.8,-1.03,4,6,3.16,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,4,-9,-1,1,0.52,0.53
76440,31569,0.57,-65.0,-70.3,-1.06,4,6,3.05,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,4,-9,-1,1,0.53,0.53
76442,31570,0.49,-64.6,-68.7,-0.98,4,5,3.97,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,4,-9,-1,1,0.53,0.53
76444,31571,0.51,-64.6,-70.9,-1.04,4,6,3.25,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,4,-9,-1,1,0.53,0.53
76446,31572,0.48,-64.8,-69.3,-1.09,4,5,3.80,0,0,0,0,0,-16,9,1033,1,1,35,35,0,0,0,5,11,0,1,0.51,0.53
76449,31573,0.57,-69.3,-75.3,-0.98,4,6,3.23,0,0,0,0,0,-16,9,1033,1,1,35,35,0,0,0,5,11,0,1,0.51,0.52
76451,31574,0.46,-64.6,-69.3,-1.27,4,5,3.67,0,0,0,0,0,-16,9,1033,1,1,35,35,0,0,0,5,11,0,1,0.49,0.52
76453,31575,0.48,-64.8,-71.5,-1.04,4,5,3.42,0,0,0,0,0,-16,9,1033,1,1,35,35,0,0,0,5,11,0,1,0.48,0.52
76455,31576,0.54,-69.2,-73.9,-1.01,4,6,3.19,0,0,0,0,0,-16,9,1033,1,1,35,35,0,0,0,5,11,0,1,0.48,0.52
76457,31577,0.53,-68.8,-75.5,-1.07,4,5,4.05,0,0,0,0,0,-16,9,1033,1,1,35,35,0,0,0,5,11,0,1,0.53,0.52
76460,31578,0.50,-65.3,-70.1,-1.03,4,5,3.70,0,0,0,0,0,-16,9,1033,1,1,35,35,0,0,0,5,11,0,1,0.50,0.52
76462,31579,0.53,-69.0,-72.4,-1.12,4,5,3.72,0,0,0,0,0,-16,9,1033,1,1,35,35,0,0,0,5,11,0,1,0.53,0.52
76464,31580,0.51,-68.5,-73.7,-1.19,4,5,3.67,0,0,0,0,0,-16,9,1033,1,1,35,35,0,0,0,5,11,0,1,0.53,0.52
76466,31581,0.53,-69.4,-72.8,-1.03,4,5,3.67,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,3,3,2,1,0.53,0.52
76469,31582,0.51,-65.0,-70.1,-1.01,4,5,3.64,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,3,3,2,1,0.51,0.52
76471,31583,0.53,-65.0,-72.1,-1.12,4,5,4.13,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,3,3,2,1,0.53,0.52
76473,31584,0.44,-65.0,-69.7,-1.21,4,5,3.81,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,3,3,2,1,0.51,0.52
76475,31585,0.50,-69.4,-76.1,-1.01,4,6,3.11,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,3,3,2,1,0.51,0.52
76477,31586,0.53,-69.1,-73.9,-1.09,4,6,3.28,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,3,3,2,1,0.51,0.52
76480,31587,0.48,-64.8,-68.1,-1.07,4,5,3.97,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,3,3,2,1,0.50,0.52
76482,31588,0.49,-65.1,-70.1,-1.16,4,5,3.39,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,3,3,2,1,0.49,0.52
76484,31589,0.47,-68.6,-72.1,-1.13,4,5,3.95,0,0,0,0,0,-15,8,1035,1,1,35,35,0,0,0,3,3,4,1,0.49,0.51
76486,31590,0.48,-68.5,-73.5,-1.10,4,5,3.72,0,0,0,0,0,-14,7,1035,1,1,35,35,0,0,0,-2,-9,4,1,0.48,0.51
76488,31591,0.52,-68.6,-74.9,-1.06,4,5,4.09,0,0,0,0,0,-14,7,1035,1,1,35,35,0,0,0,-2,-9,4,1,0.48,0.51
76491,31592,0.53,-68.7,-73.5,-1.00,4,5,3.47,0,0,0,0,0,-14,7,1035,1,1,35,35,0,0,0,-2,-9,4,1,0.49,0.51
76493,31593,0.49,-68.7,-72.3,-1.04,4,5,3.84,0,0,0,0,0,-14,7,1035,1,1,35,35,0,0,0,-2,-9,4,1,0.49,0.51
76495,31594,0.55,-65.1,-70.0,-0.98,4,6,3.09,0,0,0,0,0,-14,7,1035,1,1,35,35,0,0,0,-2,-9,4,1,0.52,0.51
76497,31595,0.53,-69.2,-72.9,-1.12,4,5,3.67,0,0,0,0,0,-14,7,1035,1,1,35,35,0,0,0,-2,-9,4,1,0.53,0.51
76500,31596,0.46,-65.0,-70.7,-1.33,4,6,3.34,0,0,0,0,0,-14,7,1035,1,1,35,35,0,0,0,-2,-9,4,1,0.53,0.51
76502,31597,0.46,-68.7,-72.8,-1.07,4,5,3.94,0,0,0,0,0,-14,7,1035,1,1,35,35,0,0,0,-2,-9,4,1,0.49,0.51
76504,31598,0.51,-65.0,-70.8,-1.09,4,6,3.08,0,0,0,0,0,-13,8,1033,1,1,35,35,0,0,0,4,3,-2,1,0.51,0.51
76506,31599,0.57,-69.6,-73.7,-1.07,4,6,3.06,0,0,0,0,0,-13,8,1033,1,1,35,35,0,0,0,4,3,-2,1,0.51,0.51
76509,31600,0.46,-69.0,-75.1,-1.18,4,5,4.09,0,0,0,0,0,-13,8,1033,1,1,35,35,0,0,0,4,3,-2,1,0.46,0.51
76511,31601,0.73,-65.5,-67.1,-1.10,4,7,1.84,0,0,0,0,0,-13,8,1033,1,1,35,35,0,0,0,4,3,-2,1,0.51,0.51
76513,31602,0.48,-69.1,-75.7,-1.21,4,6,3.13,0,0,0,0,0,-13,8,1033,1,1,35,35,0,0,0,4,3,-2,1,0.51,0.51
76515,31603,0.49,-69.0,-73.3,-1.07,4,5,3.63,0,0,0,0,0,-13,8,1033,1,1,35,35,0,0,0,4,3,-2,1,0.49,0.51
76518,31604,0.47,-68.7,-72.0,-1.13,4,5,3.95,0,0,0,0,0,-13,8,1033,1,1,35,35,0,0,0,4,3,-2,1,0.48,0.50
76520,31605,0.58,-69.1,-73.7,-0.89,4,5,3.47,0,0,0,0,0,-13,8,1033,1,1,35,35,0,0,0,4,3,-2,1,0.49,0.50
76522,31606,0.52,-65.0,-71.2,-0.98,4,5,4.02,0,0,0,0,0,-13,8,1033,1,1,35,35,0,0,0,4,3,-2,1,0.49,0.50
76524,31607,0.55,-68.8,-73.8,-1.01,4,5,3.67,0,0,0,0,0,-15,10,1034,1,1,35,35,0,0,0,5,15,-2,1,0.52,0.50
76527,31608,0.50,-68.6,-72.1,-1.18,4,5,3.86,0,0,0,0,0,-15,10,1034,1,1,35,35,0,0,0,5,15,-2,1,0.52,0.50
76529,31609,0.52,-69.0,-74.2,-1.10,4,5,3.41,0,0,0,0,0,-15,10,1034,1,1,35,35,0,0,0,5,15,-2,1,0.52,0.50
76531,31610,0.50,-68.6,-72.5,-1.16,4,5,3.81,0,0,0,0,0,-15,10,1034,1,1,35,35,0,0,0,5,15,-2,1,0.52,0.51
76533,31611,0.55,-69.2,-74.5,-1.04,4,6,3.30,0,0,0,0,0,-15,10,1034,1,1,35,35,0,0,0,5,15,-2,1,0.52,0.51
76536,31612,0.75,-69.6,-71.3,-0.95,4,7,2.00,0,0,0,0,0,-15,10,1034,1,1,35,35,0,0,0,5,15,-2,1,0.52,0.51
76538,31613,0.47,-68.7,-74.8,-1.16,4,6,3.05,0,0,0,0,0,-15,10,1034,1,1,35,35,0,0,0,5,15,-2,1,0.52,0.51
76540,31614,0.51,-68.7,-73.1,-1.07,4,5,3.55,0,0,0,0,0,-15,10,1034,1,1,35,35,0,0,0,5,15,-2,1,0.51,0.51
76556,31615,0.54,-68.8,-72.5,-1.16,4,5,3.83,0,0,0,0,0,-15,10,1034,1,1,35,35,0,0,0,5,15,-2,1,0.54,0.51
76557,31616,0.53,-68.7,-72.5,-1.09,4,5,4.00,0,0,0,0,0,-16,8,1034,1,1,35,35,0,0,0,-2,-5,2,1,0.53,0.51
76560,31617,0.51,-65.0,-69.9,-1.18,4,6,3.30,0,0,0,0,0,-16,8,1034,1,1,35,35,0,0,0,-2,-5,2,1,0.51,0.51
76562,31618,0.53,-68.7,-72.5,-1.01,4,5,3.72,0,0,0,0,0,-16,8,1034,1,1,35,35,0,0,0,-2,-5,2,1,0.53,0.51
76564,31619,0.54,-65.1,-67.8,-1.06,4,6,2.77,0,0,0,0,0,-14,8,1033,1,1,35,35,0,0,0,-2,-21,5,1,0.53,0.51
76566,31620,0.82,-69.2,-70.8,-1.00,4,7,1.88,0,0,0,0,0,-14,8,1033,1,1,35,35,0,0,0,-2,-21,5,1,0.53,0.51
76569,31621,0.49,-65.5,-71.1,-1.18,4,6,3.23,0,0,0,0,0,-14,8,1033,1,1,35,35,0,0,0,-2,-21,5,1,0.53,0.51
76571,31622,0.52,-65.1,-69.8,-1.04,4,6,3.31,0,0,0,0,0,-14,8,1033,1,1,35,35,0,0,0,-2,-21,5,1,0.53,0.51
76573,31623,0.49,-65.3,-68.6,-1.31,4,5,3.70,0,0,0,0,0,-14,8,1033,1,1,35,35,0,0,0,-2,-21,5,1,0.52,0.51
76576,31624,0.52,-65.0,-70.0,-1.10,4,5,3.39,0,0,0,0,0,-14,8,1033,1,1,35,35,0,0,0,-2,-21,5,1,0.52,0.51
76578,31625,0.49,-64.8,-68.5,-1.03,4,5,3.95,0,0,0,0,0,-14,8,1033,1,1,35,35,0,0,0,-2,-21,5,1,0.49,0.51
76580,31626,0.52,-69.0,-74.5,-1.27,4,6,3.25,0,0,0,0,0,-14,8,1033,1,1,35,35,0,0,0,-2,-21,5,1,0.52,0.51
76582,31627,0.56,-68.6,-72.8,-1.12,4,5,3.64,0,0,0,0,0,-14,8,1033,1,1,35,35,0,0,0,-2,-21,5,1,0.52,0.51
76585,31628,0.55,-69.1,-75.3,-1.00,4,6,3.25,0,0,0,0,0,-13,9,1033,1,1,35,35,0,0,0,4,13,2,1,0.52,0.51
76587,31629,0.77,-69.2,-70.7,-1.04,4,7,1.81,0,0,0,0,0,-13,9,1033,1,1,35,35,0,0,0,4,13,2,1,0.55,0.51
76589,31630,0.47,-64.8,-70.9,-1.00,4,5,4.14,0,0,0,0,0,-13,9,1033,1,1,35,35,0,0,0,4,13,2,1,0.55,0.52
76591,31631,0.56,-65.0,-69.5,-1.03,4,5,3.70,0,0,0,0,0,-13,9,1033,1,1,35,35,0,0,0,4,13,2,1,0.56,0.52
76594,31632,0.54,-69.0,-72.4,-1.06,4,5,3.64,0,0,0,0,0,-13,9,1033,1,1,35,35,0,0,0,4,13,2,1,0.55,0.52
76596,31633,0.48,-68.5,-73.7,-1.15,4,5,3.55,0,0,0,0,0,-13,9,1033,1,1,35,35,0,0,0,4,13,2,1,0.54,0.52
76598,31634,0.58,-69.6,-72.8,-1.12,4,6,3.36,0,0,0,0,0,-13,9,1033,1,1,35,35,0,0,0,4,13,2,1,0.54,0.52
76600,31635,0.53,-68.8,-73.7,-1.13,4,6,3.38,0,0,0,0,0,-13,9,1033,1,1,35,35,0,0,0,4,13,2,1,0.54,0.52
76603,31636,0.40,-69.2,-76.1,-1.15,4,5,4.08,0,0,0,0,0,-13,9,1033,1,1,35,35,0,0,0,4,13,2,1,0.53,0.52
76605,31637,0.53,-68.7,-74.0,-1.25,4,6,3.14,0,0,0,0,0,-15,10,1034,1,1,35,35,0,0,0,8,21,-1,1,0.53,0.52
76607,31638,0.48,-65.1,-72.4,-0.98,4,5,4.06,0,0,0,0,0,-15,10,1034,1,1,35,35,0,0,0,8,21,-1,1,0.53,0.52
76609,31639,0.49,-65.3,-70.6,-1.10,4,6,3.38,0,0,0,0,0,-15,10,1034,1,1,35,35,0,0,0,8,21,-1,1,0.49,0.52
76612,31640,0.53,-65.1,-69.2,-1.04,4,5,3.58,0,0,0,0,0,-15,10,1034,1,1,35,35,0,0,0,8,21,-1,1,0.49,0.52
76614,31641,0.46,-69.0,-75.5,-1.13,4,6,3.13,0,0,0,0,0,-15,10,1034,1,1,35,35,0,0,0,8,21,-1,1,0.49,0.52
76616,31642,0.52,-68.5,-73.0,-1.01,4,5,3.53,0,0,0,0,0,-15,10,1034,1,1,35,35,0,0,0,8,21,-1,1,0.49,0.52
76618,31643,0.56,-64.8,-68.2,-1.09,4,5,3.69,0,0,0,0,0,-15,10,1034,1,1,35,35,0,0,0,8,21,-1,1,0.52,0.52
76621,31644,0.57,-68.7,-74.1,-0.97,4,5,3.67,0,0,0,0,0,-15,10,1034,1,1,35,35,0,0,0,8,21,-1,1,0.53,0.52
76623,31645,0.76,-69.4,-71.0,-0.97,4,7,2.00,0,0,0,0,0,-15,10,1034,1,1,35,35,0,0,0,8,21,-1,1,0.56,0.52
76625,31646,0.55,-65.1,-70.5,-1.24,4,6,3.05,0,0,0,0,0,-16,9,1037,1,1,35,35,0,0,0,-7,-17,2,1,0.56,0.52
76627,31647,0.51,-65.1,-69.3,-1.10,4,5,3.53,0,0,0,0,0,-16,9,1037,1,1,35,35,0,0,0,-7,-17,2,1,0.56,0.52
76630,31648,0.48,-65.0,-71.6,-1.13,4,6,3.22,0,0,0,0,0,-16,9,1037,1,1,35,35,0,0,0,-7,-17,2,1,0.55,0.53
76632,31649,0.50,-64.8,-69.2,-1.04,4,5,3.59,0,0,0,0,0,-16,9,1037,1,1,35,35,0,0,0,-7,-17,2,1,0.51,0.52
76634,31650,0.50,-64.4,-71.1,-1.10,4,5,4.11,0,0,0,0,0,-16,9,1037,1,1,35,35,0,0,0,-7,-17,2,1,0.50,0.52
76637,31651,0.60,-65.1,-69.9,-1.07,4,5,3.64,0,0,0,0,0,-16,9,1037,1,1,35,35,0,0,0,-7,-17,2,1,0.50,0.52
76639,31652,0.79,-65.5,-67.0,-1.01,4,7,1.86,0,0,0,0,0,-16,9,1037,1,1,35,35,0,0,0,-7,-17,2,1,0.50,0.52
76641,31653,0.48,-63.2,-68.6,-1.00,4,6,3.23,0,0,0,0,0,-16,9,1037,1,1,35,35,0,0,0,-7,-17,2,1,0.50,0.52
76643,31654,0.52,-65.0,-69.3,-1.00,4,5,3.67,0,0,0,0,0,-16,7,1033,1,1,35,35,0,0,0,-3,-13,4,1,0.52,0.52
76646,31655,0.50,-68.8,-75.0,-1.12,4,6,3.17,0,0,0,0,0,-14,7,1033,1,1,35,35,0,0,0,-3,-13,4,1,0.52,0.52
76648,31656,0.52,-68.5,-73.3,-1.03,4,5,3.73,0,0,0,0,0,-14,7,1033,1,1,35,35,0,0,0,-3,-13,4,1,0.52,0.52
76650,31657,0.54,-65.1,-72.2,-1.03,4,6,3.13,0,0,0,0,0,-14,7,1033,1,1,35,35,0,0,0,-3,-13,4,1,0.52,0.52
76652,31658,0.86,-69.4,-73.9,-1.19,4,6,3.17,0,0,0,0,0,-14,7,1033,1,1,35,35,0,0,0,-3,-13,4,1,0.52,0.52
76655,31659,0.53,-69.3,-73.0,-1.09,4,5,3.47,0,0,0,0,0,-14,7,1033,1,1,35,35,0,0,0,-3,-13,4,0,0.52,0.52
76657,31660,0.49,-68.8,-74.8,-1.18,4,6,3.22,0,0,0,0,0,-14,7,1033,1,1,35,35,0,0,0,-3,-13,4,0,0.52,0.52
76659,31661,0.49,-68.6,-72.8,-1.15,4,5,3.80,0,0,0,0,0,-14,7,1033,1,1,35,35,0,0,0,-3,-13,4,1,0.52,0.52
76662,31662,0.51,-65.1,-71.2,-1.07,4,6,3.17,0,0,0,0,0,-14,7,1033,1,1,35,35,0,0,0,-3,-13,4,1,0.52,0.52
76664,31663,0.52,-69.2,-73.3,-1.15,4,6,3.34,0,0,0,0,0,-13,7,1037,1,1,35,35,0,0,0,10,21,-1,1,0.52,0.52
76666,31664,0.51,-65.1,-68.1,-1.07,4,5,3.89,0,0,0,0,0,-13,7,1037,1,1,35,35,0,0,0,10,21,-1,1,0.51,0.52
76668,31665,0.46,-64.8,-70.0,-1.04,4,5,3.53,0,0,0,0,0,-13,7,1037,1,1,35,35,0,0,0,10,21,-1,1,0.51,0.52
76671,31666,0.46,-65.0,-71.6,-1.04,4,5,4.02,0,0,0,0,0,-13,7,1037,1,1,35,35,0,0,0,10,21,-1,1,0.51,0.52
76673,31667,0.51,-68.5,-74.1,-1.07,4,6,3.31,0,0,0,0,0,-13,7,1037,1,1,35,35,0,0,0,10,21,-1,1,0.51,0.52
76675,31668,0.53,-69.2,-73.0,-1.07,4,5,3.69,0,0,0,0,0,-13,7,1037,1,1,35,35,0,0,0,10,21,-1,1,0.51,0.52
76677,31669,0.56,-65.1,-70.8,-1.07,4,6,3.14,0,0,0,0,0,-13,7,1037,1,1,35,35,0,0,0,10,21,-1,1,0.51,0.52
76680,31670,0.52,-65.1,-69.7,-1.04,4,6,3.34,0,0,0,0,0,-13,7,1037,1,1,35,35,0,0,0,10,21,-1,1,0.52,0.52
76682,31671,0.51,-64.8,-68.0,-1.10,4,5,3.91,0,0,0,0,0,-13,7,1037,1,1,35,35,0,0,0,10,21,-1,1,0.52,0.52
76684,31672,0.48,-64.6,-69.7,-1.07,4,5,3.61,0,0,0,0,0,-14,11,1036,1,1,35,35,0,0,0,6,9,1,1,0.52,0.52
76687,31673,0.52,-68.8,-72.5,-1.03,4,5,3.86,0,0,0,0,0,-14,11,1036,1,1,35,35,0,0,0,6,9,1,1,0.52,0.52
76689,31674,0.55,-65.1,-70.1,-1.12,4,5,3.58,0,0,0,0,0,-14,11,1036,1,1,35,35,0,0,0,6,9,1,1,0.52,0.52
76691,31675,0.53,-68.6,-72.5,-1.06,4,5,3.86,0,0,0,0,0,-14,11,1036,1,1,35,35,0,0,0,6,9,1,1,0.52,0.52
76693,31676,0.48,-65.0,-70.3,-1.03,4,5,3.41,0,0,0,0,0,-14,11,1036,1,1,35,35,0,0,0,6,9,1,1,0.52,0.52
76695,31677,0.52,-68.5,-72.5,-1.12,4,5,3.72,0,0,0,0,0,-14,11,1036,1,1,35,35,0,0,0,6,9,1,1,0.52,0.52
76698,31678,0.54,-68.7,-74.4,-1.06,4,5,3.48,0,0,0,0,0,-14,11,1036,1,1,35,35,0,0,0,6,9,1,1,0.53,0.52
76713,31679,0.54,-69.2,-73.2,-1.06,4,6,3.31,0,0,0,0,0,-14,11,1036,1,1,35,35,0,0,0,6,9,1,1,0.53,0.52
76715,31680,0.52,-68.8,-73.2,-1.15,4,5,3.77,0,0,0,0,0,-15,10,1035,1,1,35,35,0,0,0,-5,-23,-1,1,0.52,0.52
76717,31681,0.52,-69.6,-75.5,-1.10,4,5,4.09,0,0,0,0,0,-15,10,1035,1,1,35,35,0,0,0,-5,-23,-1,1,0.52,0.52
76720,31682,0.50,-68.7,-73.8,-1.10,4,5,3.66,0,0,0,0,0,-15,10,1035,1,1,35,35,0,0,0,-5,-23,-1,1,0.52,0.52
76722,31683,0.51,-65.0,-68.7,-0.95,4,5,3.94,0,0,0,0,0,-15,10,1035,1,1,35,35,0,0,0,-5,-23,-1,1,0.52,0.52
76724,31684,0.53,-69.0,-74.9,-1.10,4,6,3.14,0,0,0,0,0,-13,7,1036,1,1,35,35,0,0,0,-2,-6,1,1,0.52,0.52
76726,31685,0.74,-65.5,-67.0,-1.04,4,7,1.92,0,0,0,0,0,-13,7,1036,1,1,35,35,0,0,0,-2,-6,1,1,0.52,0.52
76729,31686,0.50,-68.5,-74.9,-1.10,4,5,4.11,0,0,0,0,0,-13,7,1036,1,1,35,35,0,0,0,-2,-6,1,1,0.51,0.52
76731,31687,0.49,-64.8,-69.5,-1.16,4,5,3.52,0,0,0,0,0,-13,7,1036,1,1,35,35,0,0,0,-2,-6,1,1,0.51,0.52
76733,31688,0.51,-65.3,-68.9,-1.10,4,5,3.89,0,0,0,0,0,-13,7,1036,1,1,35,35,0,0,0,-2,-6,1,1,0.51,0.51
76735,31689,0.51,-69.1,-74.1,-1.03,4,5,3.56,0,0,0,0,0,-13,7,1036,1,1,35,35,0,0,0,-2,-6,1,1,0.51,0.51
76738,31690,0.51,-68.7,-72.5,-1.13,4,5,3.88,0,0,0,0,0,-13,7,1036,1,1,35,35,0,0,0,-2,-6,1,1,0.51,0.51
76740,31691,0.52,-69.1,-74.7,-1.13,4,6,3.06,0,0,0,0,0,-13,7,1036,1,1,35,35,0,0,0,-2,-6,1,1,0.51,0.51
76742,31692,0.77,-69.6,-71.1,-1.07,4,7,2.00,0,0,0,0,0,-13,7,1036,1,1,35,35,0,0,0,-2,-6,1,1,0.51,0.51
76744,31693,0.53,-65.3,-71.4,-1.06,4,5,3.41,0,0,0,0,0,-12,7,1036,1,1,35,35,0,0,0,8,20,0,1,0.52,0.51
76747,31694,0.45,-68.7,-73.1,-1.22,4,5,3.81,0,0,0,0,0,-12,7,1036,1,1,35,35,0,0,0,8,20,0,1,0.52,0.51
76749,31695,0.53,-65.1,-70.9,-1.18,4,6,3.28,0,0,0,0,0,-12,7,1036,1,1,35,35,0,0,0,8,20,0,1,0.53,0.51
76751,31696,0.50,-68.8,-73.6,-1.22,4,5,3.50,0,0,0,0,0,-12,7,1036,1,1,35,35,0,0,0,8,20,0,1,0.53,0.51
76753,31697,0.52,-68.7,-74.6,-1.01,4,6,3.16,0,0,0,0,0,-12,7,1036,1,1,35,35,0,0,0,8,20,0,1,0.52,0.51
76756,31698,0.49,-65.1,-69.8,-1.16,4,5,3.45,0,0,0,0,0,-12,7,1036,1,1,35,35,0,0,0,8,20,0,1,0.50,0.51
76758,31699,0.47,-68.8,-75.4,-1.13,4,6,3.16,0,0,0,0,0,-12,7,1036,1,1,35,35,0,0,0,8,20,0,1,0.50,0.51
76760,31700,0.52,-65.1,-69.5,-1.07,4,5,3.42,0,0,0,0,0,-12,7,1036,1,1,35,35,0,0,0,8,20,0,1,0.50,0.51
76762,31701,0.53,-65.0,-68.3,-1.07,4,5,3.88,0,0,0,0,0,-12,7,1036,1,1,35,35,0,0,0,8,20,0,1,0.52,0.51
76765,31702,0.52,-69.0,-73.8,-0.97,4,5,3.70,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,4,10,-2,1,0.52,0.51
76767,31703,0.51,-65.1,-68.8,-1.07,4,5,4.00,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,4,10,-2,1,0.52,0.51
76769,31704,0.51,-69.2,-73.9,-1.10,4,5,3.52,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,4,10,-2,1,0.52,0.51
76771,31705,0.52,-69.0,-72.8,-0.98,4,5,3.89,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,4,10,-2,1,0.52,0.51
76774,31706,0.54,-69.1,-74.6,-0.95,4,6,3.23,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,4,10,-2,1,0.52,0.51
76776,31707,0.51,-65.1,-69.2,-1.09,4,5,3.72,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,4,10,-2,1,0.51,0.51
76778,31708,0.50,-65.3,-70.5,-1.04,4,6,3.11,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,4,10,-2,1,0.51,0.51
76780,31709,0.53,-68.6,-73.0,-1.03,4,5,3.63,0,0,0,0,0,-14,9,1035,1,1,35,35,0,0,0,4,10,-2,1,0.52,0.51
76783,31710,0.51,-68.8,-75.0,-1.22,4,6,3.11,0,0,0,0,0,-14,10,1033,1,1,35,35,0,0,0,1,-4,1,1,0.51,0.51
76785,31711,0.52,-69.0,-73.8,-1.10,4,5,3.52,0,0,0,0,0,-16,10,1033,1,1,35,35,0,0,0,1,-4,1,1,0.51,0.51
76787,31712,0.52,-69.1,-72.5,-1.21,4,5,3.86,0,0,0,0,0,-16,10,1033,1,1,35,35,0,0,0,1,-4,1,1,0.52,0.51
76789,31713,0.51,-69.6,-74.0,-1.03,4,6,3.38,0,0,0,0,0,-16,10,1033,1,1,35,35,0,0,0,1,-4,1,1,0.52,0.51
76792,31714,0.53,-68.8,-72.3,-1.10,4,5,4.00,0,0,0,0,0,-16,10,1033,1,1,35,35,0,0,0,1,-4,1,1,0.52,0.51
76794,31715,0.52,-68.7,-73.8,-1.09,4,5,3.50,0,0,0,0,0,-16,10,1033,1,1,35,35,0,0,0,1,-4,1,1,0.52,0.51
76796,31716,0.49,-68.8,-72.5,-1.04,4,5,3.98,0,0,0,0,0,-16,10,1033,1,1,35,35,0,0,0,1,-4,1,1,0.52,0.51
76798,31717,0.51,-65.0,-70.2,-1.06,4,6,3.11,0,0,0,0,0,-16,10,1033,1,1,35,35,0,0,0,1,-4,1,1,0.51,0.51
76801,31718,0.53,-69.4,-73.3,-1.04,4,6,3.38,0,0,0,0,0,-16,10,1033,1,1,35,35,0,0,0,1,-4,1,1,0.52,0.51
