254573,37841,0.62,-64.4,-65.8,-1.10,4,7,1.19,0,0,0,0,0,-26,6,1034,1,1,35,35,0,0,0,4,4,3,1,0.64,0.64
254575,37842,0.67,-64.0,-65.1,-1.10,4,7,1.59,0,0,0,0,0,-26,6,1034,1,1,35,35,0,0,0,4,4,3,1,0.64,0.64
254578,37843,0.66,-64.6,-66.4,-1.04,4,7,1.92,0,0,0,0,0,-26,6,1034,1,1,35,35,0,0,0,4,4,3,1,0.64,0.64
254580,37844,0.63,-64.0,-65.1,-1.09,4,7,1.45,0,0,0,0,0,-26,6,1034,1,1,35,35,0,0,0,4,4,3,1,0.64,0.64
254582,37845,0.65,-64.0,-65.4,-1.06,4,7,1.80,0,0,0,0,0,-26,6,1034,1,1,35,35,0,0,0,4,4,3,1,0.65,0.64
254584,37846,0.62,-64.4,-65.5,-1.10,4,7,1.19,0,0,0,0,0,-26,6,1034,1,1,35,35,0,0,0,4,4,3,1,0.65,0.64
254586,37847,0.62,-64.1,-65.4,-1.22,4,7,1.69,0,0,0,0,0,-26,6,1034,1,1,35,35,0,0,0,4,4,3,1,0.63,0.64
254589,37848,0.65,-64.6,-66.4,-1.10,4,7,0.98,0,0,0,0,0,-27,5,1034,1,1,35,35,0,0,0,3,0,0,1,0.63,0.64
254591,37849,0.65,-64.1,-65.2,-1.07,4,7,1.48,0,0,0,0,0,-27,5,1034,1,1,35,35,0,0,0,3,0,0,1,0.65,0.64
254593,37850,0.63,-64.3,-65.7,-1.21,4,7,1.83,0,0,0,0,0,-27,5,1034,1,1,35,35,0,0,0,3,0,0,1,0.63,0.64
254595,37851,0.64,-64.4,-65.7,-1.04,4,7,1.27,0,0,0,0,0,-27,5,1034,1,1,35,35,0,0,0,3,0,0,1,0.64,0.64
254598,37852,0.62,-63.8,-65.3,-1.16,4,7,1.73,0,0,0,0,0,-27,5,1034,1,1,35,35,0,0,0,3,0,0,1,0.64,0.64
254600,37853,0.64,-64.6,-66.0,-0.98,4,7,1.06,0,0,0,0,0,-27,5,1034,1,1,35,35,0,0,0,3,0,0,1,0.64,0.64
254602,37854,0.64,-63.8,-65.2,-1.04,4,7,1.59,0,0,0,0,0,-27,5,1034,1,1,35,35,0,0,0,3,0,0,1,0.64,0.64
254604,37855,0.61,-64.1,-65.7,-1.31,4,7,1.86,0,0,0,0,0,-27,5,1034,1,1,35,35,0,0,0,3,0,0,1,0.64,0.64
254606,37856,0.64,-64.3,-65.4,-0.98,4,7,1.34,0,0,0,0,0,-27,5,1034,1,1,35,35,0,0,0,3,1,3,1,0.64,0.64
254609,37857,0.66,-64.3,-65.7,-1.00,4,7,1.69,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,5,1,3,1,0.64,0.64
254611,37858,0.61,-64.6,-66.0,-1.13,4,7,1.09,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,5,1,3,1,0.64,0.64
254613,37859,0.63,-62.0,-63.3,-1.22,4,7,1.61,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,5,1,3,1,0.63,0.64
254615,37860,0.64,-64.8,-66.7,-1.01,4,7,0.95,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,5,1,3,1,0.64,0.64
254618,37861,0.62,-64.0,-65.2,-1.06,4,7,1.34,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,5,1,3,1,0.63,0.64
254620,37862,0.61,-64.3,-65.8,-1.31,4,7,1.70,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,5,1,3,1,0.62,0.64
