ms,sample,dist,rx_power,fp_power,clock_ppm,score,nlos,peak_fp,fp_conf,sts,iax,iay,iaz,rax,ray,raz,resp_acq_ms,init_acq_ms,resp_profile_opt,init_profile_opt,igx,igy,igz,rgx,rgy,rgz,valid,dist_filt
40266,17255,1.79,-79.4,-95.0,-1.13,3,4,4.97,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,0,1,1,1.74
40268,17256,1.72,-79.4,-97.4,-1.19,3,3,5.58,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,0,1,1,1.74
40270,17257,1.69,-79.4,-96.4,-1.19,3,4,4.84,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,0,1,1,1.72
40272,17258,1.81,-79.5,-97.8,-1.10,3,4,5.03,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,0,1,1,1.74
40274,17259,1.67,-79.3,-97.1,-1.34,3,1,7.77,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,1,1,-1,1,1.72
40276,17260,1.77,-79.4,-96.1,-1.06,3,4,4.89,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,1,1,-1,1,1.72
40279,17261,1.76,-79.3,-97.4,-1.13,3,4,5.16,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,1,1,-1,1,1.76
40281,17262,1.67,-79.4,-97.2,-1.21,3,4,4.81,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,1,1,-1,1,1.76
40283,17263,1.78,-79.4,-96.0,-1.13,3,4,4.97,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,1,1,-1,1,1.76
40285,17264,1.74,-79.4,-97.7,-1.16,3,4,5.33,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,1,1,-1,1,1.76
40287,17265,1.68,-79.3,-97.2,-1.18,3,4,4.80,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,1,1,-1,1,1.74
40289,17266,1.78,-79.4,-96.1,-1.21,3,4,4.86,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,1,1,-1,1,1.74
40291,17267,1.76,-79.4,-97.3,-1.15,3,4,5.27,0,0,0,0,0,-14,-28,1034,1,1,35,35,0,0,0,1,1,-1,1,1.76
40294,17268,1.70,-79.4,-97.6,-1.18,3,3,5.80,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,3,4,-1,1,1.74
40296,17269,1.75,-79.4,-96.1,-1.19,3,4,4.89,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,3,4,-1,1,1.75
40298,17270,1.79,-79.3,-97.2,-1.10,3,2,7.17,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,3,4,-1,1,1.76
40300,17271,1.70,-79.4,-96.5,-1.27,3,4,4.80,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,3,4,-1,1,1.75
40302,17272,1.80,-79.5,-96.0,-1.06,3,4,4.94,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,3,4,-1,1,1.75
40304,17273,1.74,-79.5,-97.5,-1.18,3,4,5.27,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,3,4,-1,1,1.75
40307,17274,1.71,-79.4,-97.3,-1.15,3,3,5.77,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,3,4,-1,1,1.74
40309,17275,1.75,-79.4,-96.0,-1.27,3,4,4.92,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,3,4,-1,1,1.74
40311,17276,1.74,-79.4,-97.5,-1.18,3,4,5.33,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,3,4,-1,1,1.74
40313,17277,1.67,-79.4,-96.8,-1.15,3,4,4.91,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,3,4,-1,1,1.74
40315,17278,1.74,-79.4,-95.3,-1.28,3,4,4.92,0,0,0,0,0,-15,-29,1036,1,1,35,35,0,0,0,2,1,-2,1,1.74
40317,17279,1.74,-79.4,-97.5,-1.21,3,3,5.48,0,0,0,0,0,-15,-29,1036,1,1,35,35,0,0,0,2,1,-2,1,1.74
40333,17280,1.75,-79.3,-97.5,-1.18,3,4,5.27,0,0,0,0,0,-15,-29,1036,1,1,35,35,0,0,0,2,1,-2,1,1.74
40335,17281,1.80,-79.5,-95.2,-1.04,3,4,4.98,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,0,5,1,1.74
40337,17282,1.71,-79.3,-97.1,-1.27,3,3,5.53,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,0,5,1,1.74
40339,17283,1.78,-79.4,-96.6,-1.19,3,4,4.77,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,0,5,1,1.75
40341,17284,1.76,-79.4,-97.0,-1.18,3,4,5.02,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,0,5,1,1.76
40343,17285,1.71,-79.4,-97.3,-1.13,3,3,5.67,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,0,5,1,1.76
40345,17286,1.79,-79.5,-96.1,-1.10,3,4,4.84,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,0,5,1,1.76
40348,17287,1.75,-79.3,-97.0,-1.19,3,4,5.22,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,0,5,1,1.76
40350,17288,1.71,-79.6,-97.3,-1.13,3,3,5.67,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,0,5,1,1.75
40352,17289,1.77,-79.4,-95.4,-1.25,3,4,4.97,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,0,5,1,1.75
40354,17290,1.74,-79.3,-96.8,-1.18,3,2,7.33,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,0,3,2,1,1.75
40356,17291,1.69,-79.4,-97.5,-1.22,3,4,4.77,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,0,3,2,1,1.74
40358,17292,1.72,-79.4,-97.3,-1.36,3,4,5.03,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,0,3,2,1,1.72
40360,17293,1.75,-79.5,-97.7,-1.09,3,4,5.39,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,0,3,2,1,1.74
40362,17294,1.68,-79.4,-96.7,-1.19,3,4,4.84,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,0,3,2,1,1.72
40365,17295,1.80,-79.5,-95.0,-1.10,3,4,5.00,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,0,3,2,1,1.72
40367,17296,1.68,-79.3,-97.4,-1.22,3,1,7.72,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,0,3,2,1,1.72
40369,17297,1.70,-79.4,-96.2,-1.22,3,4,4.84,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,0,3,2,1,1.70
40371,17298,1.74,-79.3,-97.2,-1.24,3,4,5.31,0,0,0,0,0,-14,-28,1035,1,1,35,35,0,0,0,0,3,2,1,1.70
40373,17299,1.72,-79.5,-97.7,-1.09,3,3,5.75,0,0,0,0,0,-14,-30,1035,1,1,35,35,0,0,0,0,-1,1,1,1.72
40375,17300,1.72,-79.5,-96.0,-1.18,3,4,4.92,0,0,0,0,0,-14,-30,1035,1,1,35,35,0,0,0,0,-1,1,1,1.72
40377,17301,1.74,-79.5,-98.1,-1.13,3,4,5.30,0,0,0,0,0,-14,-30,1035,1,1,35,35,0,0,0,0,-1,1,1,1.72
40380,17302,1.71,-79.4,-97.2,-1.21,3,3,5.67,0,0,0,0,0,-14,-30,1035,1,1,35,35,0,0,0,0,-1,1,1,1.72
40382,17303,1.72,-79.3,-95.7,-1.19,3,4,4.86,0,0,0,0,0,-14,-30,1035,1,1,35,35,0,0,0,0,-1,1,1,1.72
40384,17304,1.76,-79.4,-97.3,-1.06,3,4,5.30,0,0,0,0,0,-14,-30,1035,1,1,35,35,0,0,0,0,-1,1,1,1.72
40386,17305,1.74,-79.4,-97.5,-1.19,3,3,5.77,0,0,0,0,0,-14,-30,1035,1,1,35,35,0,0,0,0,-1,1,1,1.74
40388,17306,1.72,-79.4,-95.5,-1.19,3,4,4.88,0,0,0,0,0,-14,-30,1035,1,1,35,35,0,0,0,0,-1,1,1,1.72
40390,17307,1.74,-79.4,-97.7,-1.19,3,4,5.31,0,0,0,0,0,-14,-30,1035,1,1,35,35,0,0,0,0,-1,1,1,1.74
40393,17308,1.70,-79.5,-98.1,-1.21,3,3,5.72,0,0,0,0,0,-14,-30,1035,1,1,35,35,0,0,0,0,-1,1,1,1.74
40395,17309,1.76,-79.4,-95.8,-1.19,3,4,4.92,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,2,1,1,1,1.74
40397,17310,1.75,-79.4,-96.7,-1.09,3,4,5.36,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,2,1,1,1,1.74
40399,17311,1.68,-79.4,-97.0,-1.24,3,4,4.84,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,2,1,1,1,1.74
40401,17312,1.79,-79.5,-95.6,-1.21,3,4,4.98,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,2,1,1,1,1.75
40403,17313,1.71,-79.3,-96.9,-1.24,3,3,5.56,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,2,1,1,1,1.75
40406,17314,1.69,-79.4,-97.3,-1.25,3,3,5.86,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,2,1,1,1,1.71
40408,17315,1.77,-79.5,-97.2,-1.19,3,4,5.05,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,2,1,1,1,1.71
40410,17316,1.72,-79.3,-97.5,-1.21,3,3,5.59,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,2,1,1,1,1.72
40412,17317,1.74,-79.4,-96.4,-1.19,3,4,4.89,0,0,0,0,0,-15,-29,1035,1,1,35,35,0,0,0,2,1,1,1,1.72
40414,17318,1.77,-79.4,-97.3,-1.21,3,4,5.11,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,3,2,-1,1,1.74
40416,17319,1.68,-79.4,-97.7,-1.28,3,3,5.73,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,3,2,-1,1,1.74
40418,17320,1.71,-79.4,-96.6,-1.12,3,4,4.89,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,3,2,-1,1,1.72
40421,17321,1.76,-79.4,-97.1,-1.18,3,4,5.14,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,3,2,-1,1,1.74
40423,17322,1.70,-79.4,-98.3,-1.13,2,3,5.73,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,3,2,-1,1,1.71
40425,17323,1.75,-79.4,-96.4,-1.24,3,4,4.91,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,3,2,-1,1,1.71
40427,17324,1.77,-79.4,-97.5,-1.16,3,4,5.13,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,3,2,-1,1,1.75
40429,17325,1.69,-79.4,-96.9,-1.33,3,4,4.66,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,3,2,-1,1,1.75
40431,17326,1.72,-79.4,-95.8,-1.21,3,4,4.91,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,3,2,-1,1,1.72
40434,17327,1.78,-79.6,-97.5,-1.21,3,4,5.09,0,0,0,0,0,-14,-30,1034,1,1,35,35,0,0,0,4,-2,-8,1,1.75
40436,17328,1.70,-79.5,-97.6,-1.18,3,3,5.70,0,0,0,0,0,-14,-30,1034,1,1,35,35,0,0,0,4,-2,-8,1,1.72
40438,17329,1.75,-79.4,-96.2,-1.18,3,4,4.83,0,0,0,0,0,-14,-30,1034,1,1,35,35,0,0,0,4,-2,-8,1,1.72
40440,17330,1.76,-79.5,-97.7,-1.09,3,4,5.19,0,0,0,0,0,-14,-30,1034,1,1,35,35,0,0,0,4,-2,-8,1,1.75
40442,17331,1.72,-79.4,-97.6,-1.09,3,3,5.70,0,0,0,0,0,-14,-30,1034,1,1,35,35,0,0,0,4,-2,-8,1,1.75
40444,17332,1.72,-79.4,-96.9,-0.95,3,4,4.84,0,0,0,0,0,-14,-30,1034,1,1,35,35,0,0,0,4,-2,-8,1,1.72
40447,17333,1.78,-79.5,-97.8,-1.10,3,4,5.05,0,0,0,0,0,-14,-30,1034,1,1,35,35,0,0,0,4,-2,-8,1,1.75
40449,17334,1.72,-79.5,-98.3,-1.25,2,3,5.61,0,0,0,0,0,-14,-30,1034,1,1,35,35,0,0,0,4,-2,-8,1,1.72
40451,17335,1.76,-79.4,-97.4,-1.10,3,4,4.78,0,0,0,0,0,-14,-30,1034,1,1,35,35,0,0,0,4,-2,-8,1,1.72
40453,17336,1.81,-79.5,-95.4,-1.09,3,4,4.91,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,4,-3,1,1.76
40455,17337,1.77,-79.4,-97.8,-1.16,3,4,5.22,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,4,-3,1,1.77
40458,17338,1.70,-79.4,-97.3,-1.21,3,3,5.75,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,4,-3,1,1.76
40460,17339,1.74,-79.4,-95.5,-1.18,3,1,7.94,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,4,-3,1,1.76
40462,17340,1.72,-79.3,-97.5,-1.27,3,3,5.50,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,4,-3,1,1.74
40464,17341,1.74,-79.4,-96.6,-1.18,3,4,4.80,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,4,-3,1,1.74
40466,17342,1.79,-79.5,-95.5,-1.18,3,4,4.88,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,4,-3,1,1.74
40468,17343,1.73,-79.4,-97.1,-1.19,3,3,5.55,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,4,-3,1,1.74
40484,17344,1.73,-79.4,-97.5,-1.34,3,4,5.38,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,4,-3,1,1.73
40486,17345,1.76,-79.4,-97.7,-1.24,3,4,5.03,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,3,3,0,1,1.74
40488,17346,1.76,-79.4,-97.6,-1.09,3,4,5.41,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,3,3,0,1,1.76
40490,17347,1.67,-79.4,-96.4,-1.27,3,4,4.84,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,3,3,0,1,1.73
40492,17348,1.77,-79.5,-97.9,-1.19,3,4,5.16,0,0,0,0,0,-14,-29,1036,1,1,35,35,0,0,0,3,3,0,1,1.76
40494,17349,1.69,-74.8,-91.8,-1.18,3,4,4.73,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,0,4,1,1.76
40496,17350,1.73,-79.4,-96.6,-1.12,3,3,5.89,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,0,4,1,1.73
40498,17351,1.74,-79.4,-97.3,-1.13,3,4,5.27,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,0,4,1,1.73
40501,17352,1.69,-79.4,-97.1,-1.21,3,3,5.77,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,0,4,1,1.73
40503,17353,1.82,-79.5,-95.9,-1.10,3,4,4.89,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,0,4,1,1.73
40505,17354,1.74,-79.4,-98.0,-1.18,3,4,5.38,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,0,4,1,1.74
40507,17355,1.78,-79.4,-97.9,-1.12,3,3,5.78,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,0,4,1,1.74
40509,17356,1.76,-79.4,-95.1,-1.13,3,4,5.00,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,0,4,1,1.76
40511,17357,1.73,-79.4,-97.7,-1.10,3,3,5.59,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,4,0,4,1,1.76
40513,17358,1.77,-79.3,-96.3,-1.18,3,4,4.84,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,0,3,1,1.76
40516,17359,1.74,-79.3,-96.8,-1.25,3,4,5.19,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,0,3,1,1.76
40518,17360,1.72,-79.4,-97.5,-1.13,3,3,5.61,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,0,3,1,1.74
40520,17361,1.71,-79.4,-96.9,-1.18,3,4,4.83,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,0,3,1,1.73
40522,17362,1.74,-79.4,-97.6,-1.19,3,4,5.33,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,0,3,1,1.74
40524,17363,1.67,-79.4,-97.3,-1.18,3,3,5.83,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,0,3,1,1.72
40526,17364,1.81,-79.4,-96.0,-1.18,3,4,4.88,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,0,3,1,1.72
40528,17365,1.74,-79.3,-97.2,-1.18,3,4,5.34,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,0,3,1,1.74
40531,17366,1.69,-79.4,-97.3,-1.16,3,4,4.83,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,0,3,1,1.74
40533,17367,1.74,-79.4,-95.7,-1.16,3,4,4.98,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,3,4,1,1.74
40535,17368,1.71,-79.5,-98.1,-1.21,3,3,5.59,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,3,4,1,1.74
40537,17369,1.66,-79.4,-96.6,-1.27,3,4,4.84,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,3,4,1,1.71
40539,17370,1.79,-79.4,-97.5,-1.04,3,4,5.11,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,3,4,1,1.71
40541,17371,1.70,-79.4,-97.6,-1.24,3,3,5.73,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,3,4,1,1.71
40543,17372,1.72,-79.4,-96.2,-1.25,3,4,4.89,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,3,4,1,1.71
40545,17373,1.75,-79.4,-97.5,-1.13,3,4,5.23,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,3,4,1,1.72
40548,17374,1.69,-79.4,-96.9,-1.19,3,3,5.73,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,3,4,1,1.72
40550,17375,1.77,-79.5,-95.6,-1.12,3,4,4.86,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,2,3,4,1,1.72
40552,17376,1.74,-75.0,-92.3,-1.13,3,4,5.36,0,0,0,0,0,-14,-29,1034,1,1,35,35,0,0,0,3,-1,-2,1,1.74
40554,17377,1.71,-79.4,-97.7,-1.07,3,4,4.78,0,0,0,0,0,-13,-28,1034,1,1,35,35,0,0,0,3,-1,-2,1,1.74
40556,17378,1.78,-79.4,-95.6,-1.10,3,4,4.84,0,0,0,0,0,-13,-28,1034,1,1,35,35,0,0,0,3,-1,-2,1,1.74
40558,17379,1.75,-79.5,-98.0,-1.21,3,4,5.30,0,0,0,0,0,-13,-28,1034,1,1,35,35,0,0,0,3,-1,-2,1,1.75
40561,17380,1.75,-79.4,-98.1,-1.15,3,3,5.78,0,0,0,0,0,-13,-28,1034,1,1,35,35,0,0,0,3,-1,-2,1,1.75
40563,17381,1.77,-79.4,-96.0,-1.19,3,4,4.94,0,0,0,0,0,-13,-28,1034,1,1,35,35,0,0,0,3,-1,-2,1,1.75
40565,17382,1.77,-79.4,-97.2,-1.18,3,4,5.13,0,0,0,0,0,-13,-28,1034,1,1,35,35,0,0,0,3,-1,-2,1,1.77
40567,17383,1.70,-79.4,-97.9,-1.25,3,3,5.70,0,0,0,0,0,-13,-28,1034,1,1,35,35,0,0,0,3,-1,-2,1,1.75
40569,17384,1.77,-79.4,-96.3,-1.18,3,4,4.88,0,0,0,0,0,-13,-28,1034,1,1,35,35,0,0,0,3,-1,-2,1,1.77
40572,17385,1.76,-79.4,-94.7,-1.15,3,4,4.98,0,0,0,0,0,-13,-28,1034,1,1,35,35,0,0,0,3,-1,-2,1,1.77
40574,17386,1.70,-79.4,-97.4,-1.27,3,3,5.61,0,0,0,0,0,-14,-30,1034,1,1,35,35,0,0,0,5,2,2,1,1.76
40576,17387,1.73,-79.3,-96.6,-1.28,3,4,4.86,0,0,0,0,0,-14,-30,1034,1,1,35,35,0,0,0,5,2,2,1,1.73
40578,17388,1.78,-79.4,-97.3,-1.19,3,4,5.03,0,0,0,0,0,-14,-30,1034,1,1,35,35,0,0,0,5,2,2,1,1.76
40580,17389,1.73,-79.4,-97.1,-1.12,3,3,5.66,0,0,0,0,0,-14,-30,1034,1,1,35,35,0,0,0,5,2,2,1,1.73
40582,17390,1.74,-79.4,-96.6,-1.09,3,1,7.94,0,0,0,0,0,-14,-30,1034,1,1,35,35,0,0,0,5,2,2,1,1.73
40584,17391,1.78,-79.3,-97.0,-1.10,3,4,5.22,0,0,0,0,0,-14,-30,1034,1,1,35,35,0,0,0,5,2,2,1,1.74
40587,17392,1.71,-79.4,-97.4,-1.28,3,3,5.75,0,0,0,0,0,-14,-30,1034,1,1,35,35,0,0,0,5,2,2,1,1.74
40589,17393,1.76,-79.4,-95.6,-1.16,3,4,4.92,0,0,0,0,0,-14,-30,1034,1,1,35,35,0,0,0,5,2,2,1,1.74
40591,17394,1.72,-79.3,-97.5,-1.18,3,3,5.55,0,0,0,0,0,-14,-30,1034,1,1,35,35,0,0,0,5,2,2,1,1.74
40593,17395,1.74,-79.4,-97.3,-1.21,3,4,4.81,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,3,-1,0,1,1.74
40595,17396,1.74,-79.4,-97.3,-1.21,3,4,5.06,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,3,-1,0,1,1.74
40597,17397,1.71,-79.4,-97.7,-1.22,3,3,5.52,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,3,-1,0,1,1.74
40600,17398,1.70,-79.4,-97.2,-1.15,3,4,4.73,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,3,-1,0,1,1.72
40602,17399,1.75,-79.4,-95.0,-1.10,3,4,4.95,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,3,-1,0,1,1.74
40604,17400,1.74,-79.3,-97.2,-1.25,3,1,7.56,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,3,-1,0,1,1.74
40606,17401,1.74,-79.4,-97.1,-1.07,3,4,4.86,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,3,-1,0,1,1.74
40608,17402,1.78,-79.5,-97.5,-1.22,3,4,5.03,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,3,-1,0,1,1.74
40610,17403,1.71,-79.5,-97.8,-1.15,3,3,5.52,0,0,0,0,0,-13,-28,1035,1,1,35,35,0,0,0,3,-1,0,1,1.74
40612,17404,1.68,-79.4,-97.2,-1.19,3,4,4.83,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,1,0,-1,1,1.74
40615,17405,1.78,-79.4,-97.6,-1.10,3,4,5.17,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,1,0,-1,1,1.74
40617,17406,1.71,-75.0,-92.6,-1.13,3,3,5.63,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,1,0,-1,1,1.71
40619,17407,1.69,-79.5,-96.8,-1.13,3,4,4.84,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,1,0,-1,1,1.71
40634,17408,1.69,-79.4,-97.6,-1.19,3,3,5.86,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,1,0,-1,1,1.69
40636,17409,1.71,-79.5,-97.5,-1.12,3,3,5.70,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,-1,-2,1,1.71
40638,17410,1.68,-79.3,-96.6,-1.18,3,4,4.88,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,-1,-2,1,1.69
40640,17411,1.77,-79.3,-97.5,-1.24,3,4,5.03,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,-1,-2,1,1.69
40643,17412,1.73,-75.0,-92.1,-1.18,3,3,5.55,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,-1,-2,1,1.71
40645,17413,1.73,-79.4,-96.6,-1.13,3,4,4.86,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,-1,-2,1,1.73
40647,17414,1.76,-79.4,-95.2,-1.15,3,4,4.92,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,-1,-2,1,1.73
40649,17415,1.72,-79.6,-98.2,-1.15,3,3,5.52,0,0,0,0,0,-14,-29,1035,1,1,35,35,0,0,0,3,-1,-2,1,1.73
40651,17416,1.67,-79.4,-97.7,-1.16,3,4,4.81,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,6,2,-1,1,1.73
40654,17417,1.75,-79.4,-96.0,-1.09,3,4,4.92,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,6,2,-1,1,1.73
40656,17418,1.75,-79.4,-97.0,-1.18,3,2,7.36,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,6,2,-1,1,1.75
40658,17419,1.69,-79.4,-96.9,-1.21,3,4,4.72,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,6,2,-1,1,1.72
40660,17420,1.75,-79.4,-95.8,-1.10,3,4,4.83,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,6,2,-1,1,1.75
40662,17421,1.75,-79.3,-97.7,-1.22,3,4,5.33,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,6,2,-1,1,1.75
40664,17422,1.67,-79.3,-97.0,-1.28,3,4,4.80,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,6,2,-1,1,1.75
40667,17423,1.76,-79.5,-96.0,-1.21,3,4,4.95,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,6,2,-1,1,1.75
40669,17424,1.74,-79.4,-97.5,-1.25,3,4,5.42,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,6,2,-1,1,1.75
40671,17425,1.79,-79.4,-97.1,-1.19,3,4,4.78,0,0,0,0,0,-13,-29,1035,1,1,35,35,0,0,0,6,2,-1,1,1.75
40673,17426,1.75,-79.4,-96.0,-1.13,3,4,4.94,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,1,4,2,1,1.75
40675,17427,1.72,-79.5,-97.6,-1.15,3,3,5.47,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,1,4,2,1,1.75
40677,17428,1.68,-79.4,-96.8,-1.18,3,3,5.81,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,1,4,2,1,1.74
40680,17429,1.79,-79.5,-95.5,-1.19,3,4,4.91,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,1,4,2,1,1.75
40682,17430,1.72,-79.3,-97.1,-1.18,3,3,5.63,0,0,0,0,0,-15,-28,1035,1,1,35,35,0,0,0,1,4,2,1,1.72
